Employee_ID;Department;Gender;Age;Job_Title;Hire_Date;Years_At_Company;Education_Level;Performance_Score;Monthly_Salary;Work_Hours_Per_Week;Projects_Handled;Overtime_Hours;Sick_Days;Remote_Work_Frequency;Team_Size;Training_Hours;Promotions;Employee_Satisfaction_Score;Resigned
980;Engineering;Female;44;Consultant;2016-06-13 08:03:05.556036;8;Bachelor;5;8250.0;57;7;9;4;0;11;95;2;3.62;FALSE
981;Operations;Male;24;Technician;2022-11-12 08:03:05.556036;1;Master;5;5250.0;31;24;14;2;75;5;36;0;1.85;FALSE
982;HR;Male;51;Engineer;2018-06-28 08:03:05.556036;6;High School;3;7800.0;60;14;1;3;50;17;95;2;3.61;FALSE
983;Sales;Female;52;Manager;2022-06-06 08:03:05.556036;2;Bachelor;1;6600.0;51;9;4;8;75;10;28;1;2.4;FALSE
984;Sales;Female;37;Consultant;2016-11-10 08:03:05.556036;7;Bachelor;3;7150.0;34;5;27;14;100;19;27;0;2.64;FALSE
985;Marketing;Other;53;Technician;2024-01-28 08:03:05.556036;0;Bachelor;5;5250.0;44;35;7;7;50;11;73;2;1.62;FALSE
986;IT;Female;56;Developer;2020-07-31 08:03:05.556036;4;Master;1;5500.0;30;41;7;13;50;3;18;2;4.18;FALSE
987;Engineering;Male;35;Consultant;2015-09-13 08:03:05.556036;8;Bachelor;5;8250.0;40;21;14;10;100;12;79;2;1.34;FALSE
988;Marketing;Male;29;Engineer;2020-06-04 08:03:05.556036;4;Bachelor;3;7800.0;41;38;21;6;75;5;68;2;2.95;FALSE
989;Customer Support;Male;42;Technician;2017-03-14 08:03:05.556036;7;Master;2;4200.0;33;9;8;4;75;11;91;1;3.65;FALSE
990;Operations;Male;42;Technician;2024-05-02 08:03:05.556036;0;Bachelor;1;3850.0;34;47;28;12;100;9;4;0;4.44;FALSE
991;IT;Male;46;Manager;2022-01-11 08:03:05.556036;2;Bachelor;2;7200.0;38;48;12;0;50;9;57;2;2.58;FALSE
992;Marketing;Female;38;Technician;2023-04-12 08:03:05.556036;1;High School;3;4550.0;43;33;20;0;100;17;8;1;2.46;FALSE
993;Marketing;Female;44;Developer;2014-12-04 08:03:05.556036;9;PhD;4;7000.0;45;1;10;4;50;7;65;1;1.55;FALSE
994;Operations;Male;41;Specialist;2017-10-11 08:03:05.556036;6;Bachelor;3;5850.0;53;29;3;3;50;7;29;2;3.75;FALSE
995;HR;Female;50;Manager;2015-06-24 08:03:05.556036;9;Bachelor;5;9000.0;41;5;5;0;100;12;5;2;3.41;FALSE
996;IT;Male;22;Engineer;2021-06-01 08:03:05.556036;3;High School;4;8400.0;37;27;20;3;25;2;2;0;2.94;FALSE
997;IT;Female;54;Analyst;2023-04-22 08:03:05.556036;1;Master;3;5200.0;55;14;8;2;100;11;64;1;3.73;FALSE
998;Engineering;Male;23;Developer;2018-11-14 08:03:05.556036;5;Bachelor;4;7000.0;33;35;2;6;75;3;27;1;4.26;TRUE
999;Legal;Female;40;Consultant;2023-05-15 08:03:05.556036;1;High School;3;7150.0;49;4;20;3;50;12;15;1;4.1;FALSE
